thomas_num,thomas_name,id,icpsr,congress,st_name,cd,dem,female,votepct,deleg_size,speaker,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,afam,latino,votepct_sq,power,chair,seniority,sensq,state_leg,state_leg_prof,majority,maj_leader,min_leader,minwomen,majwomen,meddist,south,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag,demwomen,repwomen,les_am,leslag_am,les_am_half,leslag_am_half
390,"Taylor, G.",932507,14057,93,MO,7,0,0,64,10,0,0,0,0,0,0,9,0,0,0,0,1,1,1,1,0,0,0,4096,0,0,1,1,0,0,0,0,0,0,0,0.414999992,0,10,1,1,1,0,0.105564706,NA,0,0,NA,NA,NA,NA
845,"Taylor, G.",942507,14057,94,MO,7,0,0,52,10,0,0,0,0,0,0,9,1,1,0,0,1,1,1,1,0,0,0,2704,0,0,2,4,0,0,0,0,0,0,0,0.543000042,0,10,2,2,1,0,0.271691352,0.105564706,0,0,NA,NA,NA,NA
1280,"Taylor, G.",952507,14057,95,MO,7,0,0,62,10,0,0,0,0,0,0,9,0,0,0,0,1,1,1,1,1,0,0,3844,0,0,3,9,0,0,0,0,0,0,0,0.521499991,0,10,1,1,1,1,0.137656689,0.271691352,0,0,NA,NA,NA,NA
1728,"Taylor, G.",962507,14057,96,MO,7,0,0,61,10,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3721,1,0,4,16,0,0,0,0,0,0,0,0.48300001,0,4,0,0,0,0,0.02584363,0.137656689,0,0,NA,NA,NA,NA
2176,"Taylor, G.",972507,14057,97,MO,7,0,0,68,10,0,0,0,0,0,0,3,0,0,0,0,3,0,1,1,1,0,0,4624,1,0,5,25,0,0,0,0,0,0,0,0.395999998,0,6,0,1,1,1,0.143504888,0.02584363,0,0,0.143504888,NA,0.143504888,NA
2615,"Taylor, G.",982507,14057,98,MO,7,0,0,51,9,0,0,0,0,0,0,6,2,0,0,0,2,1,1,1,1,0,0,2601,1,0,6,36,0,0,0,0,0,0,0,0.452999979,0,8,3,1,1,1,0.267621368,0.143504888,0,0,0.267621368,0.143504888,0.267621368,0.143504888
3062,"Taylor, G.",992507,14057,99,MO,7,0,0,70,9,0,0,0,0,0,0,4,1,0,0,0,1,0,1,1,1,0,0,4900,1,0,7,49,0,0,0,0,0,0,0,0.421999991,0,5,1,1,1,1,0.218238965,0.267621368,0,0,0.218238965,0.267621368,0.218238965,0.267621368
3513,"Taylor, G.",1002507,14057,100,MO,7,0,0,67,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4489,1,0,8,64,0,0,0,0,0,0,0,0.436999977,0,3,0,0,0,0,0.046505161,0.218238965,0,0,NA,0.218238965,NA,0.218238965
3959,"Taylor, Gene",1012405.2,15637,101,MS,5,1,0,NA,5,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,0.159999996,1,0,0,0,0,0.297499985,1,6,2,0,0,0,0.202659279,NA,0,0,0.202659279,NA,0.202659279,NA
4405,"Taylor, Gene",1022405,15637,102,MS,5,1,0,81,5,0,2,2,2,2,0,3,0,0,0,0,1,1,1,1,1,0,0,6561,0,0,2,4,1,0.159999996,1,0,0,0,0,0.270999998,1,6,3,3,3,1,1.132773519,0.202659279,0,0,1.292587042,0.202659279,1.21268034,0.202659279
4848,"Taylor, Gene",1032405,15637,103,MS,5,1,0,63,5,0,1,1,1,1,0,1,0,0,0,0,2,2,2,2,2,0,0,3969,0,0,3,9,1,0.159999996,1,0,0,0,0,0.232000008,1,4,3,3,3,2,0.776649356,1.132773519,0,0,0.849616826,1.292587042,0.813133121,1.21268034
5289,"Taylor, Gene",1042405,15637,104,MS,5,1,0,60,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,4,16,1,0.159999996,0,0,0,0,0,0.155000001,1,2,0,0,0,0,0.038261469,0.776649356,0,0,0.308407158,0.849616826,0.173334315,0.813133121
5746,"Taylor, Gene",1052405,15637,105,MS,5,1,0,58,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,3364,0,0,5,25,1,0.159999996,0,0,0,0,0,0.2095,1,2,1,1,1,0,0.091416918,0.038261469,0,0,0.186303496,0.308407158,0.138860211,0.173334315
6184,"Taylor, Gene",1062405,15637,106,MS,5,1,0,78,5,0,0,0,0,0,0,3,2,2,2,0,2,1,1,1,1,0,0,6084,0,0,6,36,1,0.159999996,0,0,0,0,0,0.222000003,1,5,3,3,3,1,0.734747112,0.091416918,0,0,1.025916338,0.186303496,0.880331755,0.138860211
6631,"Taylor, Gene",1072405,15637,107,MS,5,1,0,79,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,6241,0,0,7,49,1,0.159999996,0,0,0,0,0,0.312999994,1,2,0,1,1,0,0.070324309,0.734747112,0,0,0.070324309,1.025916338,0.070324309,0.880331755
7079,"Taylor, Gene",1082404,15637,108,MS,4,1,0,75,4,0,0,0,0,0,0,5,1,1,0,0,1,1,1,1,1,0,0,5625,0,0,8,64,1,0.159999996,0,0,0,0,0,0.411000013,1,6,2,2,1,1,0.431893796,0.070324309,0,0,0.431893796,0.070324309,0.431893796,0.070324309
7524,"Taylor, Gene",1092404,15637,109,MS,4,1,0,64,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,9,81,1,0.159999996,0,0,0,0,0,0.504999995,1,2,0,0,0,0,0.027971147,0.431893796,0,0,0.304243922,0.431893796,0.166107535,0.431893796
7971,"Taylor, Gene",1102404,15637,110,MS,4,1,0,80,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,10,100,1,0.159999996,1,0,0,0,0,0.070999995,1,3,0,0,0,0,0.050134487,0.027971147,0,0,0.319562882,0.304243922,0.184848681,0.166107535
391,"Taylor, Roy",933311,9230,93,NC,11,1,0,60,11,0,3,3,3,3,2,23,3,3,2,1,0,0,0,0,0,0,0,3600,0,0,7,49,1,0.189999998,1,0,0,0,0,0.018999999,1,26,6,6,5,3,3.522575855,NA,0,0,NA,NA,NA,NA
844,"Taylor, Roy",943311,9230,94,NC,11,1,0,66,11,0,1,1,1,1,0,39,10,10,9,4,0,0,0,0,0,0,0,4356,0,0,8,64,1,0.189999998,1,0,0,0,0,0.143999994,1,40,11,11,10,4,3.927525282,3.522575855,0,0,NA,NA,NA,NA
393,"Teague, Charles",930513.1,9240,93,CA,13,0,0,74,43,0,0,0,0,0,0,10,0,0,0,0,4,3,3,3,1,0,0,5476,0,0,10,100,0,0,0,0,0,0,0,0.294,0,14,3,3,3,1,0.264454812,NA,0,0,NA,NA,NA,NA
392,"Teague, Olin",934306,9241,93,TX,6,1,0,NA,24,0,7,6,6,5,4,76,1,1,1,1,2,0,0,0,0,0,0,NA,0,1,14,196,0,0,1,1,0,0,0,0.035,1,85,7,7,6,5,5.589274883,NA,0,0,NA,NA,NA,NA
846,"Teague, Olin",944306,9241,94,TX,6,1,0,83,24,0,10,10,10,9,7,86,2,2,2,2,4,0,0,0,0,0,0,6889,0,1,15,225,0,0,1,0,0,0,0,0.170000002,1,100,12,12,11,9,8.799899101,5.589274883,0,0,NA,NA,NA,NA
1281,"Teague, Olin",954306,9241,95,TX,6,1,0,66,24,0,11,9,9,9,6,59,4,4,4,1,1,0,0,0,0,0,0,4356,0,1,16,256,0,0,1,0,0,0,0,0.155499995,1,71,13,13,13,7,7.862989902,8.799899101,0,0,NA,NA,NA,NA
4850,"Tejeda, Frank",1034328,39303,103,TX,28,1,0,87,30,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,7569,0,0,1,1,1,0.209999993,1,0,0,0,0,0.103999995,1,4,0,0,0,0,0.05002635,NA,0,0,0.05002635,NA,0.05002635,NA
5291,"Tejeda, Frank",1044328,39303,104,TX,28,1,0,71,30,0,0,0,0,0,0,3,1,0,0,0,1,1,1,1,1,0,1,5041,0,0,2,4,1,0.209999993,0,0,0,0,0,0.444999993,1,4,2,1,1,1,0.253854424,0.05002635,0,0,0.253854424,0.05002635,0.253854424,0.05002635
5748,"Tejeda, Frank",1054328.1,39303,105,TX,28,1,0,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,3,9,1,0.209999993,0,0,0,0,0,NA,1,0,0,0,0,0,0,0.253854424,0,0,0,0.253854424,0,0.253854424
6185,"Terry, Lee",1062702,29921,106,NE,2,0,0,66,3,0,1,0,1,0,0,6,1,0,0,0,2,1,1,1,1,0,0,4356,0,0,1,1,0,0,1,0,0,0,0,0.379999995,0,9,2,2,1,1,0.500543058,NA,0,0,0.735639632,NA,0.618091345,NA
6632,"Terry, Lee",1072702,29921,107,NE,2,0,0,66,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4356,0,0,2,4,0,0,1,0,0,0,0,0.333000004,0,7,0,0,0,0,0.109248981,0.500543058,0,0,0.109248981,0.735639632,0.109248981,0.618091345
7080,"Terry, Lee",1082702,29921,108,NE,2,0,0,63,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,3,9,0,0,1,0,0,0,0,0.278999984,0,12,0,0,0,0,0.199229702,0.109248981,0,0,0.584615827,0.109248981,0.391922772,0.109248981
7525,"Terry, Lee",1092702,29921,109,NE,2,0,0,61,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,4,16,0,0,1,0,0,0,0,0.229000002,0,37,0,0,0,0,0.517466247,0.199229702,0,0,0.645032346,0.584615827,0.581249297,0.391922772
7972,"Terry, Lee",1102702,29921,110,NE,2,0,0,55,3,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,3025,0,0,5,25,0,0,0,0,0,0,0,0.706999958,0,31,0,0,0,0,0.378515363,0.517466247,0,0,0.485641807,0.645032346,0.4320786,0.581249297
3960,"Thomas, Craig",1015001.2,15633,101,WY,1,0,0,NA,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,0.056000002,0,0,0,0,0,0.538500011,0,3,1,1,1,0,0.561842918,NA,0,0,0.028683681,NA,0.29526329,NA
4408,"Thomas, Craig",1025001,15633,102,WY,1,0,0,55,1,0,2,2,2,2,1,13,1,0,0,0,0,0,0,0,0,0,0,3025,0,0,2,4,1,0.056000002,0,0,0,0,0,0.558000028,0,15,3,2,2,1,1.65313375,0.561842918,0,0,0.87237066,0.028683681,1.262752175,0.29526329
4852,"Thomas, Craig",1035001,15633,103,WY,1,0,0,58,1,0,1,1,0,0,0,19,3,3,2,2,0,0,0,0,0,0,0,3364,0,0,3,9,1,0.056000002,0,0,0,0,0,0.564999998,0,20,4,3,2,2,1.606749773,1.65313375,0,0,1.606749773,0.87237066,1.606749773,1.262752175
2616,"Thomas, Lindsay",981001,15069,98,GA,1,1,0,64,10,0,0,0,0,0,0,2,0,0,0,0,3,1,1,1,0,0,0,4096,0,0,1,1,0,0,1,0,0,0,0,0.002999997,1,5,1,1,1,0,0.08137916,NA,0,0,0.08137916,NA,0.08137916,NA
3063,"Thomas, Lindsay",991001,15069,99,GA,1,1,0,82,10,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,6724,0,0,2,4,0,0,1,0,0,0,0,0.020000003,1,4,2,0,0,0,0.161714613,0.08137916,0,0,0.161714613,0.08137916,0.161714613,0.08137916
3514,"Thomas, Lindsay",1001001,15069,100,GA,1,1,0,100,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10000,1,0,3,9,0,0,1,0,0,0,0,0.002999997,1,2,0,0,0,0,0.018602064,0.161714613,0,0,NA,0.161714613,NA,0.161714613
3961,"Thomas, Lindsay",1011001,15069,101,GA,1,1,0,67,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4489,1,0,4,16,0,0,1,0,0,0,0,0.008499997,1,6,0,0,0,0,0.086051039,0.018602064,0,0,0.086051039,NA,0.086051039,NA
4407,"Thomas, Lindsay",1021001,15069,102,GA,1,1,0,71,10,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,5041,1,0,5,25,0,0,1,0,0,0,0,0.027999997,1,4,2,1,1,0,0.348296911,0.086051039,0,0,0.348296911,0.086051039,0.348296911,0.086051039
1729,"Thomas, William",960518,14669,96,CA,18,0,0,59,43,0,0,0,0,0,0,10,2,2,2,0,1,1,1,1,1,0,0,3481,0,0,1,1,1,0.526000023,0,0,0,0,0,0.48300001,0,11,3,3,3,1,0.710756302,NA,0,0,NA,NA,NA,NA
2177,"Thomas, William",970518,14669,97,CA,18,0,0,71,43,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,5041,0,0,2,4,1,0.526000023,0,0,0,0,0,0.409999996,0,13,3,0,0,0,0.323356271,0.710756302,0,0,0.355059564,NA,0.339207917,NA
2617,"Thomas, William",980520,14669,98,CA,20,0,0,68,45,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,4624,1,0,3,9,1,0.526000023,0,0,0,0,0,0.478999972,0,16,4,0,0,0,0.400704861,0.323356271,0,0,0.400704861,0.355059564,0.400704861,0.339207917
3064,"Thomas, William",990520,14669,99,CA,20,0,0,71,45,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,5041,1,0,4,16,1,0.526000023,0,0,0,0,0,0.460999995,0,10,1,0,0,0,0.209958345,0.400704861,0,0,0.296709895,0.400704861,0.253334105,0.400704861
3515,"Thomas, William",1000520,14669,100,CA,20,0,0,73,45,0,0,0,0,0,0,11,2,1,1,0,1,0,0,0,0,0,0,5329,1,0,5,25,1,0.526000023,0,0,0,0,0,0.487999976,0,12,2,1,1,0,0.469551057,0.209958345,0,0,NA,0.296709895,NA,0.253334105
3962,"Thomas, William",1010520,14669,101,CA,20,0,0,71,45,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5041,1,0,6,36,1,0.526000023,0,0,0,0,0,0.498500019,0,11,0,0,0,0,0.157760248,0.469551057,0,0,0.290758193,NA,0.224259228,NA
4406,"Thomas, William",1020520,14669,102,CA,20,0,0,60,45,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,3600,1,0,7,49,1,0.526000023,0,0,0,0,0,0.522000015,0,19,0,0,0,0,0.246648431,0.157760248,0,0,0.454405904,0.290758193,0.350527167,0.224259228
4851,"Thomas, William",1030521,14669,103,CA,21,0,0,65,52,0,1,1,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,4225,1,0,8,64,1,0.526000023,0,0,0,0,0,0.533999979,0,19,4,0,0,0,0.630385637,0.246648431,0,0,0.66281563,0.454405904,0.646600604,0.350527167
5292,"Thomas, William",1040521,14669,104,CA,21,0,0,68,52,0,9,7,8,4,2,24,8,5,3,2,0,0,0,0,0,0,0,4624,1,1,9,81,1,0.526000023,1,0,0,0,0,0.196999997,0,33,15,13,7,4,7.593074799,0.630385637,0,0,6.957651138,0.66281563,7.275362968,0.646600604
5749,"Thomas, William",1050521,14669,105,CA,21,0,0,66,52,0,3,2,3,1,0,28,7,8,4,4,0,0,0,0,0,0,0,4356,1,1,10,100,1,0.526000023,1,0,0,0,0,0.193499997,0,31,9,11,5,4,5.360888958,7.593074799,0,0,6.138939857,6.957651138,5.749914169,7.275362968
6186,"Thomas, William",1060521,14669,106,CA,21,0,0,79,52,0,4,3,3,2,0,27,1,6,6,4,0,0,0,0,0,0,0,6241,1,1,11,121,1,0.526000023,1,0,0,0,0,0.230999991,0,31,4,9,8,4,4.316834927,5.360888958,0,0,3.709886312,6.138939857,4.0133605,5.749914169
6633,"Thomas, William",1070521,14669,107,CA,21,0,0,72,52,0,9,5,8,7,4,12,0,2,2,0,0,0,0,0,0,0,0,5184,1,1,12,144,1,0.526000023,1,0,0,0,0,0.191,0,21,5,10,9,4,8.43012619,4.316834927,0,0,8.382417679,3.709886312,8.406271935,4.0133605
7081,"Thomas, William",1080522,14669,108,CA,22,0,0,73,53,0,10,6,10,6,3,12,2,4,3,2,0,0,0,0,0,0,0,5329,1,1,13,169,1,0.526000023,1,0,0,0,0,0.143000007,0,22,8,14,9,5,8.940820694,8.43012619,0,0,6.357283115,8.382417679,7.649051666,8.406271935
7526,"Thomas, William",1090522,14669,109,CA,22,0,0,100,53,0,6,3,6,4,1,18,1,6,5,4,0,0,0,0,0,0,0,10000,1,1,14,196,1,0.526000023,1,0,0,0,0,0.099999994,0,24,4,12,9,5,6.841738701,8.940820694,0,0,6.844074726,6.357283115,6.842906952,7.649051666
4853,"Thompson, Bennie",1032402.2,29368,103,MS,2,1,0,NA,5,0,0,0,0,0,0,4,0,0,0,0,2,2,2,2,2,1,0,NA,0,0,1,1,0,0,1,0,0,0,0,0.40200001,1,6,2,2,2,2,0.268649191,NA,0,0,0.443771094,NA,0.356210142,NA
5293,"Thompson, Bennie",1042402,29368,104,MS,2,1,0,54,5,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,2916,0,0,2,4,0,0,0,0,0,0,0,0.731000006,1,7,0,0,0,0,0.118610553,0.268649191,0,0,0.118610553,0.443771094,0.118610553,0.356210142
5750,"Thompson, Bennie",1052402,29368,105,MS,2,1,0,60,5,0,0,0,0,0,0,5,0,0,0,0,2,1,2,2,0,1,0,3600,0,0,3,9,0,0,0,0,0,0,0,0.728500009,1,7,1,2,2,0,0.218162954,0.118610553,0,0,0.218385383,0.118610553,0.218274176,0.118610553
6187,"Thompson, Bennie",1062402,29368,106,MS,2,1,0,71,5,0,0,0,0,0,0,8,1,1,0,0,1,1,1,1,0,1,0,5041,0,0,4,16,0,0,0,0,0,0,0,0.684000015,1,9,2,2,1,0,0.358986795,0.218162954,0,0,0.358986795,0.218385383,0.358986795,0.218274176
6634,"Thompson, Bennie",1072402,29368,107,MS,2,1,0,65,5,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,1,0,4225,0,0,5,25,0,0,0,0,0,0,0,0.717000008,1,5,1,1,0,0,0.299466878,0.358986795,0,0,0.299466878,0.358986795,0.299466878,0.358986795
7082,"Thompson, Bennie",1082402,29368,108,MS,2,1,0,55,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3025,0,0,6,36,0,0,0,0,0,0,0,0.758000016,1,5,0,0,0,0,0.08301238,0.299466878,0,0,0.08301238,0.299466878,0.08301238,0.299466878
7527,"Thompson, Bennie",1092402,29368,109,MS,2,1,0,58,4,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,3364,0,0,7,49,0,0,0,0,0,0,0,0.795000017,1,12,0,0,0,0,0.156638429,0.08301238,0,0,0.244947091,0.08301238,0.20079276,0.08301238
7973,"Thompson, Bennie",1102402,29368,110,MS,2,1,0,64,4,0,2,1,2,2,1,19,4,4,3,0,2,2,2,2,1,1,0,4096,0,1,8,64,0,0,1,0,0,0,0,0.303000003,1,23,7,8,7,2,3.022818804,0.156638429,0,0,2.410315752,0.244947091,2.716567278,0.20079276
394,"Thompson, Frank",933004,9322,93,NJ,4,1,0,58,15,0,3,2,2,2,0,35,0,0,0,0,1,0,0,0,0,0,0,3364,0,0,10,100,1,0.174999997,1,0,0,0,0,0.472000003,0,39,2,2,2,0,1.373245239,NA,0,0,NA,NA,NA,NA
847,"Thompson, Frank",943004,9322,94,NJ,4,1,0,57,15,0,2,2,2,2,0,36,2,2,1,1,0,0,0,0,0,0,0,3249,0,1,11,121,1,0.174999997,1,0,0,0,0,0.335000008,0,38,4,4,3,1,1.863382101,1.373245239,0,0,NA,NA,NA,NA
1282,"Thompson, Frank",953004,9322,95,NJ,4,1,0,67,15,0,5,5,5,2,0,37,4,4,3,1,1,0,0,0,0,0,0,4489,0,1,12,144,1,0.174999997,1,0,0,0,0,0.347500026,0,43,9,9,5,1,3.226464272,1.863382101,0,0,NA,NA,NA,NA
1730,"Thompson, Frank",963004,9322,96,NJ,4,1,0,62,15,0,6,6,6,4,2,19,1,4,4,3,1,0,1,1,1,0,0,3844,0,1,13,169,1,0.174999997,1,0,0,0,0,0.378000021,0,26,7,11,9,6,5.124978542,3.226464272,0,0,NA,NA,NA,NA
6188,"Thompson, Mike",1060501,29901,106,CA,1,1,0,62,52,0,0,0,0,0,0,7,1,2,2,1,1,0,0,0,0,0,0,3844,0,0,1,1,1,0.569999993,0,0,0,0,0,0.596000016,0,8,1,2,2,1,0.845080197,NA,0,0,1.229614139,NA,1.037347198,NA
6635,"Thompson, Mike",1070501,29901,107,CA,1,1,0,65,52,0,0,0,0,0,0,17,3,3,1,0,3,1,1,1,1,0,0,4225,0,0,2,4,1,0.569999993,0,0,0,0,0,0.633000016,0,20,4,4,2,1,1.255231738,0.845080197,0,0,0.862667203,1.229614139,1.058949471,1.037347198
7083,"Thompson, Mike",1080501,29901,108,CA,1,1,0,64,53,0,0,0,0,0,0,17,3,2,1,1,2,0,0,0,0,0,0,4096,0,0,3,9,1,0.569999993,0,0,0,0,0,0.678000033,0,19,3,2,1,1,1.249175549,1.255231738,0,0,1.249175549,0.862667203,1.249175549,1.058949471
7528,"Thompson, Mike",1090501,29901,109,CA,1,1,0,67,53,0,0,0,0,0,0,13,1,2,2,1,1,0,1,1,1,0,0,4489,1,0,4,16,1,0.569999993,0,0,0,0,0,0.717999995,0,14,1,3,3,2,1.217185616,1.249175549,0,0,1.245602369,1.249175549,1.231394053,1.249175549
7974,"Thompson, Mike",1100501,29901,110,CA,1,1,0,66,53,0,0,0,0,0,0,24,5,3,3,1,0,0,0,0,0,0,0,4356,1,0,5,25,1,0.569999993,1,0,0,0,0,0.230999991,0,24,5,3,3,1,1.620667338,1.217185616,0,0,1.741445541,1.245602369,1.681056499,1.231394053
395,"Thomson, Vernon",934903,10564,93,WI,3,0,0,55,9,0,0,0,0,0,0,38,1,1,0,0,5,0,0,0,0,0,0,3025,0,0,7,49,1,0.248999998,0,0,0,0,0,0.226000011,0,43,1,1,0,0,0.388897032,NA,0,0,NA,NA,NA,NA
396,"Thone, Charles",932701,13045,93,NE,1,0,0,64,3,0,0,0,0,0,0,63,0,0,0,0,1,1,1,1,1,0,0,4096,0,0,2,4,0,0,0,0,0,0,0,0.23300001,0,64,1,1,1,1,0.41924876,NA,0,0,NA,NA,NA,NA
848,"Thone, Charles",942701,13045,94,NE,1,0,0,53,3,0,0,0,0,0,0,46,1,1,1,1,0,0,0,0,0,0,0,2809,0,0,3,9,0,0,0,0,0,0,0,0.369000018,0,46,1,1,1,1,0.689469457,0.41924876,0,0,NA,NA,NA,NA
1283,"Thone, Charles",952701,13045,95,NE,1,0,0,73,3,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,5329,0,0,4,16,0,0,0,0,0,0,0,0.355500013,0,47,0,0,0,0,0.296321064,0.689469457,0,0,NA,NA,NA,NA
5294,"Thornberry, Mac",1044313,29572,104,TX,13,0,0,55,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,1,1,0,0,1,0,0,0,0,0.38500002,1,8,0,0,0,0,0.153045878,NA,0,0,0.271968693,NA,0.212507278,NA
5751,"Thornberry, Mac",1054313,29572,105,TX,13,0,0,67,30,0,0,0,0,0,0,13,3,2,2,1,0,0,0,0,0,0,0,4489,0,0,2,4,0,0,1,0,0,0,0,0.392499983,1,13,3,2,2,1,1.346389055,0.153045878,0,0,1.431639671,0.271968693,1.389014363,0.212507278
6189,"Thornberry, Mac",1064313,29572,106,TX,13,0,0,68,30,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4624,0,0,3,9,0,0,1,0,0,0,0,0.443000019,1,16,0,0,0,0,0.26215896,1.346389055,0,0,0.26215896,1.431639671,0.26215896,1.389014363
6636,"Thornberry, Mac",1074313,29572,107,TX,13,0,0,68,30,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,4624,0,0,4,16,0,0,1,0,0,0,0,0.413999975,1,11,1,0,0,0,0.290654868,0.26215896,0,0,0.290654868,0.26215896,0.290654868,0.26215896
7084,"Thornberry, Mac",1084313,29572,108,TX,13,0,0,79,32,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,6241,0,0,5,25,0,0,1,0,0,0,0,0.378000021,1,6,1,1,1,0,0.158075914,0.290654868,0,0,0.158075914,0.290654868,0.158075914,0.290654868
7529,"Thornberry, Mac",1094313,29572,109,TX,13,0,0,92,32,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,8464,0,0,6,36,0,0,1,0,0,0,0,0.345999986,1,6,1,0,0,0,0.205690727,0.158075914,0,0,0.205693379,0.158075914,0.205692053,0.158075914
7975,"Thornberry, Mac",1104313,29572,110,TX,13,0,0,74,32,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,7,49,0,0,0,0,0,0,0,0.842000008,1,8,0,0,0,0,0.100268975,0.205690727,0,0,0.100268975,0.205693379,0.100268975,0.205692053
397,"Thornton, Ray",930404,14058,93,AR,4,1,0,100,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,1,0,0,1,0,0,0,0,0.164999992,1,8,0,0,0,0,0.041347269,NA,0,0,NA,NA,NA,NA
849,"Thornton, Ray",940404,14058,94,AR,4,1,0,100,4,0,0,0,0,0,0,13,2,2,2,1,0,0,0,0,0,0,0,10000,0,0,2,4,0,0,1,0,0,0,0,0.055999994,1,13,2,2,2,1,0.760657609,0.041347269,0,0,NA,NA,NA,NA
1284,"Thornton, Ray",950404,14058,95,AR,4,1,0,100,4,0,0,0,0,0,0,25,1,1,1,0,1,0,0,0,0,0,0,10000,0,0,3,9,0,0,1,0,0,0,0,0.095499985,1,26,1,1,1,0,0.400386959,0.760657609,0,0,NA,NA,NA,NA
4409,"Thornton, Ray",1020402,14058,102,AR,2,1,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,1,0,0,1,0,0,0,0,0.141000003,1,0,0,0,0,0,0,NA,0,0,0,NA,0,NA
4854,"Thornton, Ray",1030402,14058,103,AR,2,1,0,74,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5476,1,0,2,4,0,0,1,0,0,0,0,0.159999982,1,1,0,0,0,0,0.015633233,0,0,0,0.015633233,0,0.015633233,0
5295,"Thornton, Ray",1040402,14058,104,AR,2,1,0,57,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3249,1,0,3,9,0,0,0,0,0,0,0,0.527999997,1,3,0,0,0,0,0.076522939,0.015633233,0,0,0.076522939,0.015633233,0.076522939,0.015633233
5752,"Thune, John",1054101,29754,105,SD,1,0,0,58,1,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,3364,0,0,1,1,0,0,1,0,0,0,0,0.164500013,0,11,3,0,0,0,0.48258698,NA,0,0,0.577763975,NA,0.530175447,NA
6190,"Thune, John",1064101,29754,106,SD,1,0,0,75,1,0,1,0,0,0,0,13,5,5,5,4,0,0,0,0,0,0,0,5625,0,0,2,4,0,0,1,0,0,0,0,0.197999999,0,14,5,5,5,4,2.643545628,0.48258698,0,0,2.643545628,0.577763975,2.643545628,0.530175447
6637,"Thune, John",1074101,29754,107,SD,1,0,0,73,1,0,0,0,0,0,0,22,1,3,3,1,1,0,1,1,0,0,0,5329,0,0,3,9,0,0,1,0,0,0,0,0.153000012,0,23,1,4,4,1,1.592810988,2.643545628,0,0,1.647434711,2.643545628,1.62012291,2.643545628
